,Biomass,Fossil Gas,Hydro Pumped Storage,Hydro Run-of-river and poundage,Hydro Water Reservoir,Other,Other renewable,Waste,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS
31864,0.0,194.0,155.0,3826.0,13741.0,0.0,53.0,46.0,704.0,202308201600,202308201700,18525.0,704.0,194.0,18719.0,99,4
31865,0.0,194.0,156.0,3835.0,13827.0,0.0,50.0,46.0,646.0,202308201700,202308201800,18560.0,646.0,194.0,18754.0,99,3
31866,0.0,194.0,158.0,3842.0,13858.0,0.0,52.0,45.0,585.0,202308201800,202308201900,18540.0,585.0,194.0,18734.0,99,3
31867,0.0,193.0,150.0,3818.0,13656.0,0.0,53.0,42.0,585.0,202308201900,202308202000,18304.0,585.0,193.0,18497.0,99,3
31868,0.0,193.0,199.0,3791.0,12993.0,0.0,52.0,41.0,644.0,202308202000,202308202100,17720.0,644.0,193.0,17913.0,99,4
31869,0.0,194.0,131.0,3770.0,12258.0,0.0,52.0,42.0,624.0,202308202100,202308202200,16877.0,624.0,194.0,17071.0,99,4
31870,0.0,192.0,112.0,3690.0,12338.0,0.0,63.0,43.0,597.0,202308202200,202308202300,16843.0,597.0,192.0,17035.0,99,4
31871,0.0,190.0,113.0,3675.0,12217.0,0.0,52.0,42.0,528.0,202308202300,202308210000,16627.0,528.0,190.0,16817.0,99,3
31872,0.0,191.0,143.0,3680.0,12125.0,0.0,33.0,46.0,462.0,202308210000,202308210100,16489.0,462.0,191.0,16680.0,99,3
31873,0.0,190.0,145.0,3706.0,12190.0,0.0,33.0,43.0,428.0,202308210100,202308210200,16545.0,428.0,190.0,16735.0,99,3
31874,0.0,190.0,18.0,3711.0,12320.0,0.0,32.0,42.0,445.0,202308210200,202308210300,16568.0,445.0,190.0,16758.0,99,3
31875,0.0,190.0,11.0,3703.0,12672.0,0.0,45.0,43.0,493.0,202308210300,202308210400,16967.0,493.0,190.0,17157.0,99,3
31876,0.0,191.0,13.0,3737.0,13823.0,0.0,40.0,48.0,486.0,202308210400,202308210500,18147.0,486.0,191.0,18338.0,99,3
31877,0.0,192.0,48.0,3800.0,15079.0,0.0,34.0,48.0,401.0,202308210500,202308210600,19410.0,401.0,192.0,19602.0,99,2
31878,0.0,191.0,173.0,3811.0,15494.0,0.0,30.0,47.0,346.0,202308210600,202308210700,19901.0,346.0,191.0,20092.0,99,2
31879,0.0,184.0,171.0,3794.0,14838.0,0.0,25.0,45.0,389.0,202308210700,202308210800,19262.0,389.0,184.0,19446.0,99,2
31880,0.0,190.0,89.0,3759.0,14315.0,0.0,22.0,43.0,411.0,202308210800,202308210900,18639.0,411.0,190.0,18829.0,99,2
31881,0.0,190.0,69.0,3814.0,13877.0,0.0,28.0,40.0,335.0,202308210900,202308211000,18163.0,335.0,190.0,18353.0,99,2
31882,0.0,189.0,88.0,3816.0,13790.0,0.0,46.0,40.0,362.0,202308211000,202308211100,18142.0,362.0,189.0,18331.0,99,2
31883,0.0,189.0,38.0,3809.0,13141.0,0.0,51.0,40.0,425.0,202308211100,202308211200,17504.0,425.0,189.0,17693.0,99,2
31884,0.0,189.0,38.0,3887.0,13589.0,0.0,53.0,40.0,475.0,202308211200,202308211300,18082.0,475.0,189.0,18271.0,99,3
31885,0.0,190.0,38.0,3929.0,13825.0,0.0,55.0,41.0,526.0,202308211300,202308211400,18414.0,526.0,190.0,18604.0,99,3
31886,0.0,189.0,38.0,3928.0,13979.0,0.0,47.0,40.0,511.0,202308211400,202308211500,18543.0,511.0,189.0,18732.0,99,3
31887,0.0,190.0,38.0,3959.0,14044.0,0.0,49.0,38.0,538.0,202308211500,202308211600,18666.0,538.0,190.0,18856.0,99,3
31888,0.0,189.0,56.0,3869.0,14076.0,0.0,47.0,37.0,552.0,202308211600,202308211700,18637.0,552.0,189.0,18826.0,99,3
31889,0.0,189.0,64.0,3866.0,14261.0,0.0,48.0,39.0,513.0,202308211700,202308211800,18791.0,513.0,189.0,18980.0,99,3
31890,0.0,189.0,64.0,3869.0,14312.0,0.0,51.0,37.0,541.0,202308211800,202308211900,18874.0,541.0,189.0,19063.0,99,3
31891,0.0,188.0,41.0,3872.0,14217.0,0.0,54.0,38.0,528.0,202308211900,202308212000,18750.0,528.0,188.0,18938.0,99,3
31892,0.0,188.0,4.0,3834.0,13588.0,0.0,55.0,39.0,487.0,202308212000,202308212100,18007.0,487.0,188.0,18195.0,99,3
31893,0.0,189.0,10.0,3825.0,12724.0,0.0,47.0,39.0,573.0,202308212100,202308212200,17218.0,573.0,189.0,17407.0,99,3
31894,0.0,184.0,11.0,3795.0,11935.0,0.0,46.0,42.0,555.0,202308212200,202308212300,16384.0,555.0,184.0,16568.0,99,3
31895,0.0,186.0,11.0,3782.0,11451.0,0.0,50.0,45.0,494.0,202308212300,202308220000,15833.0,494.0,186.0,16019.0,99,3
31896,0.0,191.0,11.0,3772.0,11294.0,0.0,60.0,43.0,478.0,202308220000,202308220100,15658.0,478.0,191.0,15849.0,99,3
31897,0.0,189.0,1.0,3767.0,11366.0,0.0,61.0,39.0,469.0,202308220100,202308220200,15703.0,469.0,189.0,15892.0,99,3
31898,0.0,185.0,1.0,3756.0,11408.0,0.0,61.0,42.0,480.0,202308220200,202308220300,15748.0,480.0,185.0,15933.0,99,3
31899,0.0,180.0,1.0,3765.0,11849.0,0.0,57.0,44.0,467.0,202308220300,202308220400,16183.0,467.0,180.0,16363.0,99,3
31900,0.0,178.0,1.0,3756.0,12960.0,0.0,60.0,48.0,463.0,202308220400,202308220500,17288.0,463.0,178.0,17466.0,99,3
31901,0.0,178.0,37.0,3765.0,13720.0,0.0,59.0,45.0,466.0,202308220500,202308220600,18092.0,466.0,178.0,18270.0,99,3
31902,0.0,174.0,38.0,3758.0,14217.0,0.0,62.0,39.0,331.0,202308220600,202308220700,18445.0,331.0,174.0,18619.0,99,2
31903,0.0,185.0,38.0,3749.0,14358.0,0.0,55.0,40.0,252.0,202308220700,202308220800,18492.0,252.0,185.0,18677.0,99,1
31904,0.0,176.0,46.0,3760.0,14216.0,0.0,49.0,41.0,253.0,202308220800,202308220900,18365.0,253.0,176.0,18541.0,99,1
31905,0.0,180.0,38.0,3742.0,13872.0,0.0,42.0,42.0,265.0,202308220900,202308221000,18001.0,265.0,180.0,18181.0,99,1
31906,0.0,178.0,39.0,3695.0,13985.0,0.0,50.0,42.0,302.0,202308221000,202308221100,18113.0,302.0,178.0,18291.0,99,2
31907,0.0,180.0,38.0,3695.0,13967.0,0.0,49.0,40.0,268.0,202308221100,202308221200,18057.0,268.0,180.0,18237.0,99,1
31908,0.0,180.0,38.0,3716.0,13835.0,0.0,49.0,41.0,308.0,202308221200,202308221300,17987.0,308.0,180.0,18167.0,99,2
31909,0.0,182.0,38.0,3720.0,14096.0,0.0,57.0,38.0,334.0,202308221300,202308221400,18283.0,334.0,182.0,18465.0,99,2
31910,0.0,179.0,38.0,3714.0,14271.0,0.0,50.0,40.0,345.0,202308221400,202308221500,18458.0,345.0,179.0,18637.0,99,2
31911,0.0,181.0,38.0,3755.0,14300.0,0.0,51.0,42.0,355.0,202308221500,202308221600,18541.0,355.0,181.0,18722.0,99,2
31912,0.0,179.0,38.0,3775.0,14543.0,0.0,53.0,42.0,369.0,202308221600,202308221700,18820.0,369.0,179.0,18999.0,99,2
31913,0.0,177.0,38.0,3731.0,14827.0,0.0,54.0,41.0,362.0,202308221700,202308221800,19053.0,362.0,177.0,19230.0,99,2
31914,0.0,186.0,38.0,3723.0,14698.0,0.0,57.0,41.0,423.0,202308221800,202308221900,18980.0,423.0,186.0,19166.0,99,2
31915,0.0,188.0,37.0,3725.0,14718.0,0.0,54.0,40.0,403.0,202308221900,202308222000,18977.0,403.0,188.0,19165.0,99,2
31916,0.0,183.0,1.0,3707.0,13968.0,0.0,56.0,41.0,398.0,202308222000,202308222100,18171.0,398.0,183.0,18354.0,99,2
31917,0.0,182.0,11.0,3708.0,13001.0,0.0,55.0,40.0,399.0,202308222100,202308222200,17214.0,399.0,182.0,17396.0,99,2
31918,0.0,180.0,101.0,3721.0,12881.0,0.0,49.0,44.0,353.0,202308222200,202308222300,17149.0,353.0,180.0,17329.0,99,2
31919,0.0,182.0,124.0,3732.0,12629.0,0.0,44.0,46.0,319.0,202308222300,202308230000,16894.0,319.0,182.0,17076.0,99,2
31920,0.0,184.0,176.0,3748.0,12725.0,0.0,48.0,44.0,374.0,202308230000,202308230100,17115.0,374.0,184.0,17299.0,99,2
31921,0.0,184.0,176.0,3750.0,12774.0,0.0,49.0,40.0,426.0,202308230100,202308230200,17215.0,426.0,184.0,17399.0,99,2
31922,0.0,180.0,177.0,3752.0,12779.0,0.0,54.0,42.0,379.0,202308230200,202308230300,17183.0,379.0,180.0,17363.0,99,2
31923,0.0,182.0,166.0,3773.0,12880.0,0.0,52.0,44.0,382.0,202308230300,202308230400,17297.0,382.0,182.0,17479.0,99,2
31924,0.0,181.0,165.0,3818.0,13434.0,0.0,52.0,46.0,402.0,202308230400,202308230500,17917.0,402.0,181.0,18098.0,99,2
31925,0.0,181.0,165.0,3847.0,13853.0,0.0,54.0,41.0,354.0,202308230500,202308230600,18314.0,354.0,181.0,18495.0,99,2
31926,0.0,177.0,171.0,3931.0,14172.0,0.0,58.0,39.0,293.0,202308230600,202308230700,18664.0,293.0,177.0,18841.0,99,2
31927,0.0,178.0,170.0,3942.0,14039.0,0.0,55.0,39.0,202.0,202308230700,202308230800,18447.0,202.0,178.0,18625.0,99,1
31928,0.0,177.0,170.0,4007.0,13974.0,0.0,52.0,39.0,181.0,202308230800,202308230900,18423.0,181.0,177.0,18600.0,99,1
31929,0.0,177.0,172.0,4076.0,13683.0,0.0,43.0,36.0,211.0,202308230900,202308231000,18221.0,211.0,177.0,18398.0,99,1
31930,0.0,178.0,160.0,4084.0,13228.0,0.0,50.0,39.0,261.0,202308231000,202308231100,17822.0,261.0,178.0,18000.0,99,1
31931,0.0,179.0,162.0,4079.0,13220.0,0.0,48.0,38.0,329.0,202308231100,202308231200,17876.0,329.0,179.0,18055.0,99,2
31932,0.0,179.0,162.0,4090.0,13348.0,0.0,52.0,38.0,344.0,202308231200,202308231300,18034.0,344.0,179.0,18213.0,99,2
31933,0.0,181.0,172.0,4119.0,13520.0,0.0,61.0,36.0,428.0,202308231300,202308231400,18336.0,428.0,181.0,18517.0,99,2
31934,0.0,181.0,201.0,4106.0,13895.0,0.0,54.0,37.0,546.0,202308231400,202308231500,18839.0,546.0,181.0,19020.0,99,3
31935,0.0,189.0,200.0,4123.0,13686.0,0.0,52.0,39.0,630.0,202308231500,202308231600,18730.0,630.0,189.0,18919.0,99,3
31936,0.0,178.0,201.0,4113.0,13660.0,0.0,54.0,39.0,641.0,202308231600,202308231700,18708.0,641.0,178.0,18886.0,99,3
31937,0.0,177.0,201.0,4112.0,13978.0,0.0,57.0,41.0,621.0,202308231700,202308231800,19010.0,621.0,177.0,19187.0,99,3
31938,0.0,181.0,195.0,4153.0,14213.0,0.0,55.0,41.0,658.0,202308231800,202308231900,19315.0,658.0,181.0,19496.0,99,3
31939,0.0,183.0,188.0,4155.0,14317.0,0.0,55.0,41.0,621.0,202308231900,202308232000,19377.0,621.0,183.0,19560.0,99,3
31940,0.0,179.0,116.0,4145.0,13951.0,0.0,55.0,41.0,640.0,202308232000,202308232100,18948.0,640.0,179.0,19127.0,99,3
31941,0.0,179.0,102.0,4121.0,13349.0,0.0,58.0,43.0,713.0,202308232100,202308232200,18386.0,713.0,179.0,18565.0,99,4
31942,0.0,178.0,111.0,4022.0,13318.0,0.0,45.0,46.0,739.0,202308232200,202308232300,18281.0,739.0,178.0,18459.0,99,4
31943,0.0,179.0,110.0,3974.0,12919.0,0.0,50.0,48.0,720.0,202308232300,202308240000,17821.0,720.0,179.0,18000.0,99,4
31944,0.0,183.0,110.0,3979.0,12769.0,0.0,57.0,45.0,621.0,202308240000,202308240100,17581.0,621.0,183.0,17764.0,99,3
31945,0.0,182.0,111.0,3972.0,12868.0,0.0,56.0,42.0,545.0,202308240100,202308240200,17594.0,545.0,182.0,17776.0,99,3
31946,0.0,179.0,111.0,3956.0,12884.0,0.0,57.0,45.0,521.0,202308240200,202308240300,17574.0,521.0,179.0,17753.0,99,3
31947,0.0,180.0,110.0,3936.0,13096.0,0.0,56.0,47.0,461.0,202308240300,202308240400,17706.0,461.0,180.0,17886.0,99,3
31948,0.0,181.0,119.0,3937.0,14072.0,0.0,55.0,49.0,402.0,202308240400,202308240500,18634.0,402.0,181.0,18815.0,99,2
31949,0.0,181.0,167.0,3921.0,15096.0,0.0,61.0,42.0,386.0,202308240500,202308240600,19673.0,386.0,181.0,19854.0,99,2
31950,0.0,177.0,160.0,3934.0,15152.0,0.0,63.0,41.0,310.0,202308240600,202308240700,19660.0,310.0,177.0,19837.0,99,2
31951,0.0,177.0,145.0,3904.0,14868.0,0.0,60.0,38.0,185.0,202308240700,202308240800,19200.0,185.0,177.0,19377.0,99,1
31952,0.0,177.0,141.0,3855.0,14944.0,0.0,54.0,42.0,131.0,202308240800,202308240900,19167.0,131.0,177.0,19344.0,99,1
31953,0.0,177.0,149.0,3845.0,14751.0,0.0,48.0,42.0,83.0,202308240900,202308241000,18918.0,83.0,177.0,19095.0,99,0
31954,0.0,180.0,150.0,3853.0,14605.0,0.0,57.0,43.0,57.0,202308241000,202308241100,18765.0,57.0,180.0,18945.0,99,0
31955,0.0,181.0,141.0,3891.0,14606.0,0.0,58.0,42.0,48.0,202308241100,202308241200,18786.0,48.0,181.0,18967.0,99,0
31956,0.0,184.0,141.0,3895.0,14700.0,0.0,48.0,39.0,50.0,202308241200,202308241300,18873.0,50.0,184.0,19057.0,99,0
31957,0.0,183.0,142.0,3889.0,15123.0,0.0,59.0,38.0,39.0,202308241300,202308241400,19290.0,39.0,183.0,19473.0,99,0
31958,0.0,182.0,152.0,3833.0,15492.0,0.0,55.0,38.0,48.0,202308241400,202308241500,19618.0,48.0,182.0,19800.0,99,0
31959,0.0,182.0,168.0,3844.0,15573.0,0.0,55.0,41.0,75.0,202308241500,202308241600,19756.0,75.0,182.0,19938.0,99,0
31960,0.0,181.0,171.0,3849.0,15314.0,0.0,55.0,41.0,91.0,202308241600,202308241700,19521.0,91.0,181.0,19702.0,99,0
31961,0.0,178.0,171.0,3818.0,15181.0,0.0,56.0,42.0,146.0,202308241700,202308241800,19414.0,146.0,178.0,19592.0,99,1
31962,0.0,185.0,176.0,3814.0,15084.0,0.0,55.0,42.0,231.0,202308241800,202308241900,19402.0,231.0,185.0,19587.0,99,1
31963,0.0,184.0,137.0,3802.0,15040.0,0.0,51.0,39.0,391.0,202308241900,202308242000,19460.0,391.0,184.0,19644.0,99,2
31964,0.0,180.0,153.0,3802.0,14693.0,0.0,51.0,41.0,477.0,202308242000,202308242100,19217.0,477.0,180.0,19397.0,99,2
31965,0.0,181.0,142.0,3795.0,14021.0,0.0,57.0,40.0,507.0,202308242100,202308242200,18562.0,507.0,181.0,18743.0,99,3
31966,0.0,179.0,123.0,3773.0,13559.0,0.0,49.0,42.0,653.0,202308242200,202308242300,18199.0,653.0,179.0,18378.0,99,4
31967,0.0,180.0,104.0,3717.0,13334.0,0.0,43.0,45.0,918.0,202308242300,202308250000,18161.0,918.0,180.0,18341.0,99,5
31968,0.0,183.0,111.0,3740.0,12643.0,0.0,52.0,42.0,1052.0,202308250000,202308250100,17640.0,1052.0,183.0,17823.0,99,6
31969,0.0,186.0,114.0,3720.0,12086.0,0.0,59.0,39.0,1024.0,202308250100,202308250200,17042.0,1024.0,186.0,17228.0,99,6
31970,0.0,182.0,114.0,3716.0,11628.0,0.0,58.0,40.0,950.0,202308250200,202308250300,16506.0,950.0,182.0,16688.0,99,6
31971,0.0,180.0,105.0,3731.0,12302.0,0.0,55.0,42.0,959.0,202308250300,202308250400,17194.0,959.0,180.0,17374.0,99,6
31972,0.0,180.0,114.0,3746.0,13260.0,0.0,52.0,43.0,1218.0,202308250400,202308250500,18433.0,1218.0,180.0,18613.0,99,7
31973,0.0,180.0,187.0,3810.0,14288.0,0.0,53.0,38.0,1175.0,202308250500,202308250600,19551.0,1175.0,180.0,19731.0,99,6
31974,0.0,177.0,189.0,3863.0,14738.0,0.0,49.0,38.0,989.0,202308250600,202308250700,19866.0,989.0,177.0,20043.0,99,5
31975,0.0,177.0,193.0,3872.0,14957.0,0.0,47.0,35.0,842.0,202308250700,202308250800,19946.0,842.0,177.0,20123.0,99,4
31976,0.0,177.0,195.0,3890.0,14945.0,0.0,43.0,36.0,808.0,202308250800,202308250900,19917.0,808.0,177.0,20094.0,99,4
31977,0.0,177.0,195.0,3921.0,15131.0,0.0,35.0,36.0,706.0,202308250900,202308251000,20024.0,706.0,177.0,20201.0,99,3
31978,0.0,177.0,209.0,3922.0,15220.0,0.0,42.0,36.0,604.0,202308251000,202308251100,20033.0,604.0,177.0,20210.0,99,3
31979,0.0,181.0,194.0,3934.0,14789.0,0.0,41.0,38.0,566.0,202308251100,202308251200,19562.0,566.0,181.0,19743.0,99,3
31980,0.0,196.0,207.0,3984.0,14897.0,0.0,41.0,37.0,541.0,202308251200,202308251300,19707.0,541.0,196.0,19903.0,99,3
31981,0.0,202.0,194.0,3999.0,14811.0,0.0,48.0,36.0,455.0,202308251300,202308251400,19543.0,455.0,202.0,19745.0,99,2
31982,0.0,200.0,196.0,3991.0,14950.0,0.0,43.0,37.0,369.0,202308251400,202308251500,19586.0,369.0,200.0,19786.0,99,2
31983,0.0,202.0,193.0,3982.0,14902.0,0.0,41.0,42.0,385.0,202308251500,202308251600,19545.0,385.0,202.0,19747.0,99,2
31984,0.0,200.0,195.0,3940.0,14816.0,0.0,43.0,41.0,467.0,202308251600,202308251700,19502.0,467.0,200.0,19702.0,99,2
31985,0.0,200.0,206.0,3919.0,14409.0,0.0,44.0,41.0,572.0,202308251700,202308251800,19191.0,572.0,200.0,19391.0,99,3
31986,0.0,203.0,206.0,3922.0,14191.0,0.0,45.0,41.0,790.0,202308251800,202308251900,19195.0,790.0,203.0,19398.0,99,4
31987,0.0,205.0,204.0,3904.0,14069.0,0.0,41.0,39.0,934.0,202308251900,202308252000,19191.0,934.0,205.0,19396.0,99,5
31988,0.0,201.0,124.0,3895.0,14050.0,0.0,45.0,39.0,962.0,202308252000,202308252100,19115.0,962.0,201.0,19316.0,99,5
31989,0.0,207.0,123.0,3880.0,13731.0,0.0,48.0,39.0,866.0,202308252100,202308252200,18687.0,866.0,207.0,18894.0,99,5
31990,0.0,217.0,15.0,3852.0,13228.0,0.0,47.0,38.0,827.0,202308252200,202308252300,18007.0,827.0,217.0,18224.0,99,5
31991,0.0,209.0,7.0,3841.0,13106.0,0.0,51.0,39.0,893.0,202308252300,202308260000,17937.0,893.0,209.0,18146.0,99,5
31992,0.0,202.0,1.0,3848.0,12786.0,0.0,54.0,41.0,886.0,202308260000,202308260100,17616.0,886.0,202.0,17818.0,99,5
31993,0.0,215.0,1.0,3843.0,12740.0,0.0,46.0,40.0,1028.0,202308260100,202308260200,17698.0,1028.0,215.0,17913.0,99,6
31994,0.0,200.0,1.0,3837.0,12755.0,0.0,38.0,41.0,1143.0,202308260200,202308260300,17815.0,1143.0,200.0,18015.0,99,6
31995,0.0,199.0,1.0,3828.0,12281.0,0.0,53.0,41.0,1250.0,202308260300,202308260400,17454.0,1250.0,199.0,17653.0,99,7
31996,0.0,214.0,1.0,3825.0,12028.0,0.0,49.0,40.0,1411.0,202308260400,202308260500,17354.0,1411.0,214.0,17568.0,99,8
31997,0.0,212.0,1.0,3817.0,12700.0,0.0,53.0,38.0,1534.0,202308260500,202308260600,18143.0,1534.0,212.0,18355.0,99,8
31998,0.0,212.0,1.0,3857.0,13268.0,0.0,57.0,40.0,1450.0,202308260600,202308260700,18673.0,1450.0,212.0,18885.0,99,8
31999,0.0,211.0,1.0,3857.0,13536.0,0.0,59.0,44.0,1499.0,202308260700,202308260800,18996.0,1499.0,211.0,19207.0,99,8
32000,0.0,212.0,1.0,3859.0,13126.0,0.0,58.0,43.0,1477.0,202308260800,202308260900,18564.0,1477.0,212.0,18776.0,99,8
32001,0.0,213.0,18.0,3838.0,11775.0,0.0,52.0,43.0,1545.0,202308260900,202308261000,17271.0,1545.0,213.0,17484.0,99,9
32002,0.0,213.0,19.0,3841.0,9830.0,0.0,48.0,43.0,1572.0,202308261000,202308261100,15353.0,1572.0,213.0,15566.0,99,10
32003,0.0,213.0,19.0,3840.0,8890.0,0.0,52.0,40.0,1474.0,202308261100,202308261200,14315.0,1474.0,213.0,14528.0,99,10
32004,0.0,203.0,20.0,3859.0,9725.0,0.0,56.0,46.0,1526.0,202308261200,202308261300,15232.0,1526.0,203.0,15435.0,99,10
32005,0.0,216.0,29.0,3892.0,11676.0,0.0,49.0,45.0,1524.0,202308261300,202308261400,17215.0,1524.0,216.0,17431.0,99,9
32006,0.0,216.0,30.0,3893.0,12790.0,0.0,56.0,44.0,1498.0,202308261400,202308261500,18311.0,1498.0,216.0,18527.0,99,8
32007,0.0,215.0,21.0,3919.0,13075.0,0.0,60.0,43.0,1483.0,202308261500,202308261600,18601.0,1483.0,215.0,18816.0,99,8
32008,0.0,201.0,4.0,3909.0,12994.0,0.0,61.0,47.0,1525.0,202308261600,202308261700,18540.0,1525.0,201.0,18741.0,99,8
32009,0.0,201.0,1.0,3905.0,12692.0,0.0,54.0,46.0,1492.0,202308261700,202308261800,18190.0,1492.0,201.0,18391.0,99,8
32010,0.0,199.0,1.0,3888.0,12335.0,0.0,57.0,43.0,1542.0,202308261800,202308261900,17866.0,1542.0,199.0,18065.0,99,9
32011,0.0,201.0,1.0,3897.0,11742.0,0.0,60.0,43.0,1684.0,202308261900,202308262000,17427.0,1684.0,201.0,17628.0,99,10
32012,0.0,203.0,1.0,3896.0,10913.0,0.0,59.0,43.0,1721.0,202308262000,202308262100,16633.0,1721.0,203.0,16836.0,99,10
32013,0.0,216.0,1.0,3904.0,10859.0,0.0,47.0,42.0,1682.0,202308262100,202308262200,16535.0,1682.0,216.0,16751.0,99,10
32014,0.0,217.0,1.0,3922.0,10697.0,0.0,46.0,42.0,1604.0,202308262200,202308262300,16312.0,1604.0,217.0,16529.0,99,10
32015,0.0,203.0,1.0,3901.0,10457.0,0.0,47.0,42.0,1579.0,202308262300,202308270000,16027.0,1579.0,203.0,16230.0,99,10
32016,0.0,203.0,1.0,3893.0,10275.0,0.0,44.0,41.0,1651.0,202308270000,202308270100,15905.0,1651.0,203.0,16108.0,99,10
32017,0.0,216.0,1.0,3880.0,10253.0,0.0,44.0,42.0,1672.0,202308270100,202308270200,15892.0,1672.0,216.0,16108.0,99,10
32018,0.0,216.0,1.0,3868.0,10184.0,0.0,59.0,41.0,1682.0,202308270200,202308270300,15835.0,1682.0,216.0,16051.0,99,10
32019,0.0,215.0,1.0,3866.0,10212.0,0.0,78.0,41.0,1483.0,202308270300,202308270400,15681.0,1483.0,215.0,15896.0,99,9
32020,0.0,215.0,1.0,3847.0,10163.0,0.0,55.0,41.0,1446.0,202308270400,202308270500,15553.0,1446.0,215.0,15768.0,99,9
32021,0.0,215.0,1.0,3877.0,10558.0,0.0,52.0,42.0,1437.0,202308270500,202308270600,15967.0,1437.0,215.0,16182.0,99,9
32022,0.0,201.0,1.0,3916.0,11155.0,0.0,43.0,41.0,1450.0,202308270600,202308270700,16606.0,1450.0,201.0,16807.0,99,9
32023,0.0,205.0,2.0,3908.0,11226.0,0.0,44.0,41.0,1582.0,202308270700,202308270800,16803.0,1582.0,205.0,17008.0,99,9
32024,0.0,212.0,14.0,3904.0,11069.0,0.0,53.0,40.0,1585.0,202308270800,202308270900,16665.0,1585.0,212.0,16877.0,99,9
32025,0.0,212.0,14.0,3952.0,11029.0,0.0,50.0,41.0,1565.0,202308270900,202308271000,16651.0,1565.0,212.0,16863.0,99,9
32026,0.0,212.0,6.0,4016.0,10366.0,0.0,52.0,41.0,1683.0,202308271000,202308271100,16164.0,1683.0,212.0,16376.0,99,10
32027,0.0,213.0,16.0,4043.0,9833.0,0.0,51.0,41.0,1723.0,202308271100,202308271200,15707.0,1723.0,213.0,15920.0,99,11
32028,0.0,212.0,17.0,4075.0,10059.0,0.0,54.0,41.0,1759.0,202308271200,202308271300,16005.0,1759.0,212.0,16217.0,99,11
32029,0.0,211.0,17.0,4059.0,10711.0,0.0,54.0,41.0,1745.0,202308271300,202308271400,16627.0,1745.0,211.0,16838.0,99,10
32030,0.0,199.0,76.0,4075.0,12033.0,0.0,52.0,40.0,1804.0,202308271400,202308271500,18080.0,1804.0,199.0,18279.0,99,10
32031,0.0,212.0,92.0,4098.0,12642.0,0.0,45.0,40.0,1767.0,202308271500,202308271600,18684.0,1767.0,212.0,18896.0,99,9
32032,0.0,212.0,93.0,4144.0,12688.0,0.0,53.0,40.0,1644.0,202308271600,202308271700,18662.0,1644.0,212.0,18874.0,99,9
32033,0.0,212.0,93.0,4182.0,12862.0,0.0,49.0,40.0,1596.0,202308271700,202308271800,18822.0,1596.0,212.0,19034.0,99,8
32034,0.0,212.0,93.0,4224.0,12752.0,0.0,51.0,40.0,1638.0,202308271800,202308271900,18798.0,1638.0,212.0,19010.0,99,9
32035,0.0,212.0,92.0,4276.0,12520.0,0.0,49.0,40.0,1787.0,202308271900,202308272000,18764.0,1787.0,212.0,18976.0,99,9
32036,0.0,212.0,92.0,4272.0,12378.0,0.0,49.0,40.0,1958.0,202308272000,202308272100,18789.0,1958.0,212.0,19001.0,99,10
32037,0.0,212.0,89.0,4256.0,11890.0,0.0,50.0,40.0,1890.0,202308272100,202308272200,18215.0,1890.0,212.0,18427.0,99,10
32038,0.0,206.0,88.0,4149.0,11718.0,0.0,58.0,41.0,1849.0,202308272200,202308272300,17903.0,1849.0,206.0,18109.0,99,10
32039,0.0,207.0,88.0,4148.0,11876.0,0.0,47.0,41.0,1792.0,202308272300,202308280000,17992.0,1792.0,207.0,18199.0,99,10
32040,0.0,208.0,88.0,4153.0,11727.0,0.0,29.0,45.0,1801.0,202308280000,202308280100,17843.0,1801.0,208.0,18051.0,99,10
32041,0.0,209.0,87.0,4134.0,11474.0,0.0,32.0,40.0,1811.0,202308280100,202308280200,17578.0,1811.0,209.0,17787.0,99,10
32042,0.0,208.0,15.0,4194.0,11433.0,0.0,31.0,41.0,1706.0,202308280200,202308280300,17420.0,1706.0,208.0,17628.0,99,10
32043,0.0,208.0,15.0,4226.0,11975.0,0.0,43.0,41.0,1527.0,202308280300,202308280400,17827.0,1527.0,208.0,18035.0,99,8
32044,0.0,206.0,17.0,4203.0,12615.0,0.0,37.0,46.0,1474.0,202308280400,202308280500,18392.0,1474.0,206.0,18598.0,99,8
32045,0.0,191.0,18.0,4180.0,12988.0,0.0,31.0,47.0,1574.0,202308280500,202308280600,18838.0,1574.0,191.0,19029.0,99,8
32046,0.0,174.0,19.0,4167.0,13556.0,0.0,27.0,45.0,1456.0,202308280600,202308280700,19270.0,1456.0,174.0,19444.0,99,7
32047,0.0,165.0,19.0,4211.0,13428.0,0.0,21.0,45.0,1549.0,202308280700,202308280800,19273.0,1549.0,165.0,19438.0,99,8
32048,0.0,179.0,6.0,4196.0,12652.0,0.0,17.0,41.0,1486.0,202308280800,202308280900,18398.0,1486.0,179.0,18577.0,99,8
32049,0.0,180.0,6.0,4164.0,12265.0,0.0,27.0,40.0,1221.0,202308280900,202308281000,17723.0,1221.0,180.0,17903.0,99,7
32050,0.0,179.0,4.0,4135.0,12431.0,0.0,41.0,40.0,1251.0,202308281000,202308281100,17902.0,1251.0,179.0,18081.0,99,7
32051,0.0,178.0,9.0,4111.0,12499.0,0.0,40.0,40.0,1224.0,202308281100,202308281200,17923.0,1224.0,178.0,18101.0,99,7
