,Biomass,Fossil Gas,Hydro Run-of-river and poundage,Other,Wind Onshore,startTime,endTime,renewableTotal,renewableTotalWS,nonRenewableTotal,total,percentRenewable,percentRenewableWS,Wind_per,Solar_per,Nuclear_per,Hydroelectricity_per,Geothermal_per,Natural Gas_per,Petroleum_per,Coal_per
26782,34.0,150.0,876.0,19.0,1.0,202301202200,202301202300,911.0,1.0,169.0,1080.0,84,0,0,0,0,81,0,13,0,0
26783,37.0,177.0,884.0,23.0,1.0,202301202300,202301210000,922.0,1.0,200.0,1122.0,82,0,0,0,0,78,0,15,0,0
26784,34.0,256.0,799.0,19.0,3.0,202301210000,202301210100,836.0,3.0,275.0,1111.0,75,0,0,0,0,71,0,23,0,0
26785,39.0,256.0,802.0,23.0,5.0,202301210100,202301210200,846.0,5.0,279.0,1125.0,75,0,0,0,0,71,0,22,0,0
26786,40.0,257.0,802.0,25.0,10.0,202301210200,202301210300,852.0,10.0,282.0,1134.0,75,1,0,0,0,70,0,22,0,0
26787,40.0,258.0,802.0,24.0,17.0,202301210300,202301210400,859.0,17.0,282.0,1141.0,75,1,1,0,0,70,0,22,0,0
26788,39.0,257.0,801.0,24.0,14.0,202301210400,202301210500,854.0,14.0,281.0,1135.0,75,1,1,0,0,70,0,22,0,0
26789,38.0,262.0,805.0,22.0,12.0,202301210500,202301210600,855.0,12.0,284.0,1139.0,75,1,1,0,0,70,0,23,0,0
26790,38.0,262.0,991.0,23.0,14.0,202301210600,202301210700,1043.0,14.0,285.0,1328.0,79,1,1,0,0,74,0,19,0,0
26791,39.0,263.0,996.0,23.0,27.0,202301210700,202301210800,1062.0,27.0,286.0,1348.0,79,2,2,0,0,73,0,19,0,0
26792,46.0,263.0,989.0,31.0,30.0,202301210800,202301210900,1065.0,30.0,294.0,1359.0,78,2,2,0,0,72,0,19,0,0
26793,37.0,263.0,1003.0,21.0,29.0,202301210900,202301211000,1069.0,29.0,284.0,1353.0,79,2,2,0,0,74,0,19,0,0
26794,41.0,263.0,981.0,26.0,19.0,202301211000,202301211100,1041.0,19.0,289.0,1330.0,78,1,1,0,0,73,0,19,0,0
26795,36.0,263.0,973.0,21.0,23.0,202301211100,202301211200,1032.0,23.0,284.0,1316.0,78,2,1,0,0,73,0,19,0,0
26796,46.0,263.0,969.0,35.0,23.0,202301211200,202301211300,1038.0,23.0,298.0,1336.0,78,2,1,0,0,72,0,19,0,0
26797,50.0,287.0,946.0,37.0,25.0,202301211300,202301211400,1021.0,25.0,324.0,1345.0,76,2,1,0,0,70,0,21,0,0
26798,48.0,368.0,991.0,35.0,31.0,202301211400,202301211500,1070.0,31.0,403.0,1473.0,73,2,2,0,0,67,0,24,0,0
26799,48.0,407.0,966.0,35.0,43.0,202301211500,202301211600,1057.0,43.0,442.0,1499.0,71,3,2,0,0,64,0,27,0,0
26800,38.0,407.0,966.0,21.0,43.0,202301211600,202301211700,1047.0,43.0,428.0,1475.0,71,3,2,0,0,65,0,27,0,0
26801,38.0,406.0,958.0,22.0,46.0,202301211700,202301211800,1042.0,46.0,428.0,1470.0,71,3,3,0,0,65,0,27,0,0
26802,38.0,310.0,886.0,22.0,38.0,202301211800,202301211900,962.0,38.0,332.0,1294.0,74,3,2,0,0,68,0,23,0,0
26803,37.0,308.0,888.0,21.0,47.0,202301211900,202301212000,972.0,47.0,329.0,1301.0,75,4,3,0,0,68,0,23,0,0
26804,36.0,268.0,807.0,20.0,43.0,202301212000,202301212100,886.0,43.0,288.0,1174.0,75,4,3,0,0,68,0,22,0,0
26805,36.0,258.0,810.0,20.0,39.0,202301212100,202301212200,885.0,39.0,278.0,1163.0,76,3,3,0,0,69,0,22,0,0
26806,35.0,265.0,810.0,20.0,40.0,202301212200,202301212300,885.0,40.0,285.0,1170.0,76,3,3,0,0,69,0,22,0,0
26807,31.0,231.0,791.0,19.0,38.0,202301212300,202301220000,860.0,38.0,250.0,1110.0,77,3,3,0,0,71,0,20,0,0
26808,31.0,229.0,791.0,19.0,41.0,202301220000,202301220100,863.0,41.0,248.0,1111.0,78,4,3,0,0,71,0,20,0,0
26809,36.0,151.0,880.0,23.0,38.0,202301220100,202301220200,954.0,38.0,174.0,1128.0,85,3,3,0,0,78,0,13,0,0
26810,33.0,151.0,880.0,19.0,33.0,202301220200,202301220300,946.0,33.0,170.0,1116.0,85,3,2,0,0,78,0,13,0,0
26811,35.0,151.0,942.0,19.0,31.0,202301220300,202301220400,1008.0,31.0,170.0,1178.0,86,3,2,0,0,79,0,12,0,0
26812,36.0,151.0,947.0,19.0,32.0,202301220400,202301220500,1015.0,32.0,170.0,1185.0,86,3,2,0,0,79,0,12,0,0
26813,36.0,200.0,980.0,19.0,29.0,202301220500,202301220600,1045.0,29.0,219.0,1264.0,83,2,2,0,0,77,0,15,0,0
26814,36.0,211.0,1041.0,20.0,29.0,202301220600,202301220700,1106.0,29.0,231.0,1337.0,83,2,2,0,0,77,0,15,0,0
26815,36.0,210.0,1045.0,20.0,25.0,202301220700,202301220800,1106.0,25.0,230.0,1336.0,83,2,1,0,0,78,0,15,0,0
26816,36.0,211.0,1044.0,20.0,21.0,202301220800,202301220900,1101.0,21.0,231.0,1332.0,83,2,1,0,0,78,0,15,0,0
26817,35.0,270.0,994.0,20.0,20.0,202301220900,202301221000,1049.0,20.0,290.0,1339.0,78,1,1,0,0,74,0,20,0,0
26818,35.0,281.0,988.0,20.0,15.0,202301221000,202301221100,1038.0,15.0,301.0,1339.0,78,1,1,0,0,73,0,20,0,0
26819,35.0,391.0,1004.0,20.0,11.0,202301221100,202301221200,1050.0,11.0,411.0,1461.0,72,1,0,0,0,68,0,26,0,0
26820,35.0,392.0,1003.0,20.0,8.0,202301221200,202301221300,1046.0,8.0,412.0,1458.0,72,1,0,0,0,68,0,26,0,0
26821,36.0,391.0,1002.0,20.0,8.0,202301221300,202301221400,1046.0,8.0,411.0,1457.0,72,1,0,0,0,68,0,26,0,0
26822,36.0,391.0,1001.0,20.0,7.0,202301221400,202301221500,1044.0,7.0,411.0,1455.0,72,0,0,0,0,68,0,26,0,0
26823,36.0,401.0,1013.0,20.0,5.0,202301221500,202301221600,1054.0,5.0,421.0,1475.0,71,0,0,0,0,68,0,27,0,0
26824,40.0,401.0,1013.0,25.0,5.0,202301221600,202301221700,1058.0,5.0,426.0,1484.0,71,0,0,0,0,68,0,27,0,0
26825,43.0,402.0,1026.0,28.0,7.0,202301221700,202301221800,1076.0,7.0,430.0,1506.0,71,0,0,0,0,68,0,26,0,0
26826,36.0,402.0,1027.0,20.0,4.0,202301221800,202301221900,1067.0,4.0,422.0,1489.0,72,0,0,0,0,68,0,26,0,0
26827,36.0,402.0,1024.0,19.0,4.0,202301221900,202301222000,1064.0,4.0,421.0,1485.0,72,0,0,0,0,68,0,27,0,0
26828,35.0,401.0,905.0,19.0,2.0,202301222000,202301222100,942.0,2.0,420.0,1362.0,69,0,0,0,0,66,0,29,0,0
26829,39.0,401.0,905.0,24.0,0.0,202301222100,202301222200,944.0,0.0,425.0,1369.0,69,0,0,0,0,66,0,29,0,0
26830,33.0,399.0,899.0,18.0,0.0,202301222200,202301222300,932.0,0.0,417.0,1349.0,69,0,0,0,0,66,0,29,0,0
26831,31.0,401.0,751.0,18.0,0.0,202301222300,202301230000,782.0,0.0,419.0,1201.0,65,0,0,0,0,62,0,33,0,0
26832,31.0,401.0,754.0,18.0,0.0,202301230000,202301230100,785.0,0.0,419.0,1204.0,65,0,0,0,0,62,0,33,0,0
26833,31.0,400.0,765.0,18.0,0.0,202301230100,202301230200,796.0,0.0,418.0,1214.0,66,0,0,0,0,63,0,32,0,0
26834,33.0,400.0,764.0,19.0,0.0,202301230200,202301230300,797.0,0.0,419.0,1216.0,66,0,0,0,0,62,0,32,0,0
26835,34.0,400.0,764.0,18.0,0.0,202301230300,202301230400,798.0,0.0,418.0,1216.0,66,0,0,0,0,62,0,32,0,0
26836,35.0,400.0,764.0,18.0,0.0,202301230400,202301230500,799.0,0.0,418.0,1217.0,66,0,0,0,0,62,0,32,0,0
26837,36.0,407.0,901.0,19.0,0.0,202301230500,202301230600,937.0,0.0,426.0,1363.0,69,0,0,0,0,66,0,29,0,0
26838,36.0,407.0,1045.0,20.0,0.0,202301230600,202301230700,1081.0,0.0,427.0,1508.0,72,0,0,0,0,69,0,26,0,0
26839,36.0,407.0,1167.0,20.0,0.0,202301230700,202301230800,1203.0,0.0,427.0,1630.0,74,0,0,0,0,71,0,24,0,0
26840,36.0,407.0,1172.0,20.0,0.0,202301230800,202301230900,1208.0,0.0,427.0,1635.0,74,0,0,0,0,71,0,24,0,0
26841,36.0,407.0,1090.0,20.0,0.0,202301230900,202301231000,1126.0,0.0,427.0,1553.0,73,0,0,0,0,70,0,26,0,0
26842,36.0,407.0,1049.0,20.0,0.0,202301231000,202301231100,1085.0,0.0,427.0,1512.0,72,0,0,0,0,69,0,26,0,0
26843,35.0,407.0,1052.0,20.0,0.0,202301231100,202301231200,1087.0,0.0,427.0,1514.0,72,0,0,0,0,69,0,26,0,0
26844,34.0,406.0,917.0,20.0,0.0,202301231200,202301231300,951.0,0.0,426.0,1377.0,69,0,0,0,0,66,0,29,0,0
26845,36.0,407.0,916.0,20.0,0.0,202301231300,202301231400,952.0,0.0,427.0,1379.0,69,0,0,0,0,66,0,29,0,0
26846,36.0,416.0,911.0,20.0,1.0,202301231400,202301231500,948.0,1.0,436.0,1384.0,68,0,0,0,0,65,0,30,0,0
26847,36.0,435.0,876.0,20.0,3.0,202301231500,202301231600,915.0,3.0,455.0,1370.0,67,0,0,0,0,63,0,31,0,0
26848,37.0,434.0,879.0,20.0,7.0,202301231600,202301231700,923.0,7.0,454.0,1377.0,67,1,0,0,0,63,0,31,0,0
26849,36.0,433.0,865.0,20.0,6.0,202301231700,202301231800,907.0,6.0,453.0,1360.0,67,0,0,0,0,63,0,31,0,0
26850,36.0,433.0,863.0,20.0,11.0,202301231800,202301231900,910.0,11.0,453.0,1363.0,67,1,0,0,0,63,0,31,0,0
26851,36.0,429.0,861.0,19.0,12.0,202301231900,202301232000,909.0,12.0,448.0,1357.0,67,1,0,0,0,63,0,31,0,0
26852,35.0,352.0,732.0,18.0,24.0,202301232000,202301232100,791.0,24.0,370.0,1161.0,68,2,2,0,0,63,0,30,0,0
26853,41.0,294.0,741.0,25.0,23.0,202301232100,202301232200,805.0,23.0,319.0,1124.0,72,2,2,0,0,65,0,26,0,0
26854,35.0,297.0,758.0,18.0,23.0,202301232200,202301232300,816.0,23.0,315.0,1131.0,72,2,2,0,0,67,0,26,0,0
26855,31.0,297.0,642.0,17.0,26.0,202301232300,202301240000,699.0,26.0,314.0,1013.0,69,3,2,0,0,63,0,29,0,0
26856,30.0,386.0,551.0,17.0,26.0,202301240000,202301240100,607.0,26.0,403.0,1010.0,60,3,2,0,0,54,0,38,0,0
26857,32.0,406.0,507.0,18.0,32.0,202301240100,202301240200,571.0,32.0,424.0,995.0,57,3,3,0,0,50,0,40,0,0
26858,33.0,428.0,516.0,18.0,42.0,202301240200,202301240300,591.0,42.0,446.0,1037.0,57,4,4,0,0,49,0,41,0,0
26859,37.0,454.0,490.0,21.0,49.0,202301240300,202301240400,576.0,49.0,475.0,1051.0,55,5,4,0,0,46,0,43,0,0
26860,39.0,461.0,495.0,24.0,51.0,202301240400,202301240500,585.0,51.0,485.0,1070.0,55,5,4,0,0,46,0,43,0,0
26861,35.0,467.0,849.0,19.0,50.0,202301240500,202301240600,934.0,50.0,486.0,1420.0,66,4,3,0,0,59,0,32,0,0
26862,44.0,472.0,905.0,30.0,60.0,202301240600,202301240700,1009.0,60.0,502.0,1511.0,67,4,3,0,0,59,0,31,0,0
26863,37.0,474.0,1079.0,20.0,70.0,202301240700,202301240800,1186.0,70.0,494.0,1680.0,71,4,4,0,0,64,0,28,0,0
26864,37.0,488.0,1104.0,21.0,70.0,202301240800,202301240900,1211.0,70.0,509.0,1720.0,70,4,4,0,0,64,0,28,0,0
26865,37.0,519.0,1337.0,21.0,75.0,202301240900,202301241000,1449.0,75.0,540.0,1989.0,73,4,3,0,0,67,0,26,0,0
26866,37.0,592.0,1245.0,21.0,68.0,202301241000,202301241100,1350.0,68.0,613.0,1963.0,69,3,3,0,0,63,0,30,0,0
26867,36.0,741.0,1174.0,21.0,63.0,202301241100,202301241200,1273.0,63.0,762.0,2035.0,63,3,3,0,0,57,0,36,0,0
26868,35.0,822.0,994.0,21.0,57.0,202301241200,202301241300,1086.0,57.0,843.0,1929.0,56,3,2,0,0,51,0,42,0,0
26869,37.0,732.0,1012.0,21.0,45.0,202301241300,202301241400,1094.0,45.0,753.0,1847.0,59,2,2,0,0,54,0,39,0,0
26870,37.0,806.0,913.0,21.0,39.0,202301241400,202301241500,989.0,39.0,827.0,1816.0,54,2,2,0,0,50,0,44,0,0
26871,37.0,799.0,803.0,21.0,35.0,202301241500,202301241600,875.0,35.0,820.0,1695.0,52,2,2,0,0,47,0,47,0,0
26872,42.0,643.0,827.0,26.0,33.0,202301241600,202301241700,902.0,33.0,669.0,1571.0,57,2,2,0,0,52,0,40,0,0
26873,45.0,574.0,759.0,30.0,33.0,202301241700,202301241800,837.0,33.0,604.0,1441.0,58,2,2,0,0,52,0,39,0,0
26874,39.0,569.0,750.0,23.0,32.0,202301241800,202301241900,821.0,32.0,592.0,1413.0,58,2,2,0,0,53,0,40,0,0
26875,35.0,477.0,846.0,20.0,31.0,202301241900,202301242000,912.0,31.0,497.0,1409.0,65,2,2,0,0,60,0,33,0,0
26876,32.0,290.0,815.0,19.0,26.0,202301242000,202301242100,873.0,26.0,309.0,1182.0,74,2,2,0,0,68,0,24,0,0
26877,29.0,284.0,818.0,19.0,35.0,202301242100,202301242200,882.0,35.0,303.0,1185.0,74,3,2,0,0,69,0,23,0,0
26878,26.0,153.0,949.0,19.0,41.0,202301242200,202301242300,1016.0,41.0,172.0,1188.0,86,3,3,0,0,79,0,12,0,0
26879,28.0,150.0,764.0,22.0,36.0,202301242300,202301250000,828.0,36.0,172.0,1000.0,83,4,3,0,0,76,0,15,0,0
26880,26.0,151.0,766.0,19.0,37.0,202301250000,202301250100,829.0,37.0,170.0,999.0,83,4,3,0,0,76,0,15,0,0
26881,25.0,151.0,766.0,19.0,37.0,202301250100,202301250200,828.0,37.0,170.0,998.0,83,4,3,0,0,76,0,15,0,0
26882,25.0,151.0,766.0,19.0,46.0,202301250200,202301250300,837.0,46.0,170.0,1007.0,83,5,4,0,0,76,0,14,0,0
26883,31.0,151.0,777.0,21.0,51.0,202301250300,202301250400,859.0,51.0,172.0,1031.0,83,5,4,0,0,75,0,14,0,0
26884,34.0,150.0,778.0,20.0,59.0,202301250400,202301250500,871.0,59.0,170.0,1041.0,84,6,5,0,0,74,0,14,0,0
26885,36.0,151.0,927.0,21.0,64.0,202301250500,202301250600,1027.0,64.0,172.0,1199.0,86,5,5,0,0,77,0,12,0,0
26886,40.0,157.0,1118.0,26.0,62.0,202301250600,202301250700,1220.0,62.0,183.0,1403.0,87,4,4,0,0,79,0,11,0,0
26887,41.0,160.0,1120.0,26.0,67.0,202301250700,202301250800,1228.0,67.0,186.0,1414.0,87,5,4,0,0,79,0,11,0,0
26888,42.0,247.0,1130.0,27.0,70.0,202301250800,202301250900,1242.0,70.0,274.0,1516.0,82,5,4,0,0,74,0,16,0,0
26889,38.0,248.0,1128.0,23.0,73.0,202301250900,202301251000,1239.0,73.0,271.0,1510.0,82,5,4,0,0,74,0,16,0,0
26890,40.0,248.0,1070.0,25.0,72.0,202301251000,202301251100,1182.0,72.0,273.0,1455.0,81,5,4,0,0,73,0,17,0,0
26891,42.0,255.0,926.0,29.0,74.0,202301251100,202301251200,1042.0,74.0,284.0,1326.0,79,6,5,0,0,69,0,19,0,0
26892,36.0,313.0,789.0,23.0,73.0,202301251200,202301251300,898.0,73.0,336.0,1234.0,73,6,5,0,0,63,0,25,0,0
26893,45.0,327.0,759.0,31.0,72.0,202301251300,202301251400,876.0,72.0,358.0,1234.0,71,6,5,0,0,61,0,26,0,0
26894,38.0,330.0,759.0,23.0,80.0,202301251400,202301251500,877.0,80.0,353.0,1230.0,71,7,6,0,0,61,0,26,0,0
26895,38.0,337.0,751.0,23.0,81.0,202301251500,202301251600,870.0,81.0,360.0,1230.0,71,7,6,0,0,61,0,27,0,0
26896,47.0,357.0,739.0,33.0,78.0,202301251600,202301251700,864.0,78.0,390.0,1254.0,69,6,6,0,0,58,0,28,0,0
26897,43.0,356.0,737.0,29.0,73.0,202301251700,202301251800,853.0,73.0,385.0,1238.0,69,6,5,0,0,59,0,28,0,0
26898,42.0,352.0,738.0,26.0,72.0,202301251800,202301251900,852.0,72.0,378.0,1230.0,69,6,5,0,0,60,0,28,0,0
26899,35.0,348.0,718.0,21.0,75.0,202301251900,202301252000,828.0,75.0,369.0,1197.0,69,6,6,0,0,59,0,29,0,0
26900,38.0,264.0,803.0,28.0,84.0,202301252000,202301252100,925.0,84.0,292.0,1217.0,76,7,6,0,0,65,0,21,0,0
26901,29.0,241.0,823.0,20.0,77.0,202301252100,202301252200,929.0,77.0,261.0,1190.0,78,6,6,0,0,69,0,20,0,0
26902,27.0,240.0,837.0,20.0,77.0,202301252200,202301252300,941.0,77.0,260.0,1201.0,78,6,6,0,0,69,0,19,0,0
26903,30.0,165.0,759.0,22.0,68.0,202301252300,202301260000,857.0,68.0,187.0,1044.0,82,7,6,0,0,72,0,15,0,0
26904,31.0,161.0,762.0,23.0,65.0,202301260000,202301260100,858.0,65.0,184.0,1042.0,82,6,6,0,0,73,0,15,0,0
26905,30.0,161.0,760.0,19.0,67.0,202301260100,202301260200,857.0,67.0,180.0,1037.0,83,6,6,0,0,73,0,15,0,0
26906,36.0,162.0,761.0,23.0,56.0,202301260200,202301260300,853.0,56.0,185.0,1038.0,82,5,5,0,0,73,0,15,0,0
26907,37.0,160.0,761.0,22.0,60.0,202301260300,202301260400,858.0,60.0,182.0,1040.0,82,6,5,0,0,73,0,15,0,0
26908,40.0,161.0,775.0,25.0,51.0,202301260400,202301260500,866.0,51.0,186.0,1052.0,82,5,4,0,0,73,0,15,0,0
26909,42.0,243.0,1005.0,26.0,53.0,202301260500,202301260600,1100.0,53.0,269.0,1369.0,80,4,3,0,0,73,0,17,0,0
26910,43.0,308.0,1035.0,29.0,51.0,202301260600,202301260700,1129.0,51.0,337.0,1466.0,77,3,3,0,0,70,0,21,0,0
26911,40.0,307.0,1098.0,25.0,43.0,202301260700,202301260800,1181.0,43.0,332.0,1513.0,78,3,2,0,0,72,0,20,0,0
26912,37.0,308.0,1181.0,21.0,41.0,202301260800,202301260900,1259.0,41.0,329.0,1588.0,79,3,2,0,0,74,0,19,0,0
26913,40.0,308.0,1179.0,25.0,28.0,202301260900,202301261000,1247.0,28.0,333.0,1580.0,79,2,1,0,0,74,0,19,0,0
26914,37.0,317.0,1178.0,21.0,17.0,202301261000,202301261100,1232.0,17.0,338.0,1570.0,78,1,1,0,0,75,0,20,0,0
26915,38.0,329.0,1083.0,24.0,9.0,202301261100,202301261200,1130.0,9.0,353.0,1483.0,76,1,0,0,0,73,0,22,0,0
26916,41.0,405.0,1016.0,28.0,6.0,202301261200,202301261300,1063.0,6.0,433.0,1496.0,71,0,0,0,0,67,0,27,0,0
26917,40.0,407.0,995.0,25.0,2.0,202301261300,202301261400,1037.0,2.0,432.0,1469.0,71,0,0,0,0,67,0,27,0,0
26918,37.0,406.0,1148.0,21.0,1.0,202301261400,202301261500,1186.0,1.0,427.0,1613.0,74,0,0,0,0,71,0,25,0,0
26919,37.0,414.0,1146.0,21.0,12.0,202301261500,202301261600,1195.0,12.0,435.0,1630.0,73,1,0,0,0,70,0,25,0,0
26920,37.0,422.0,926.0,21.0,19.0,202301261600,202301261700,982.0,19.0,443.0,1425.0,69,1,1,0,0,64,0,29,0,0
26921,51.0,314.0,894.0,37.0,25.0,202301261700,202301261800,970.0,25.0,351.0,1321.0,73,2,1,0,0,67,0,23,0,0
26922,37.0,280.0,852.0,21.0,24.0,202301261800,202301261900,913.0,24.0,301.0,1214.0,75,2,1,0,0,70,0,23,0,0
26923,36.0,271.0,815.0,20.0,23.0,202301261900,202301262000,874.0,23.0,291.0,1165.0,75,2,1,0,0,69,0,23,0,0
26924,34.0,269.0,722.0,19.0,28.0,202301262000,202301262100,784.0,28.0,288.0,1072.0,73,3,2,0,0,67,0,25,0,0
26925,34.0,269.0,714.0,19.0,34.0,202301262100,202301262200,782.0,34.0,288.0,1070.0,73,3,3,0,0,66,0,25,0,0
26926,34.0,300.0,698.0,19.0,22.0,202301262200,202301262300,754.0,22.0,319.0,1073.0,70,2,2,0,0,65,0,27,0,0
26927,37.0,301.0,693.0,24.0,29.0,202301262300,202301270000,759.0,29.0,325.0,1084.0,70,3,2,0,0,63,0,27,0,0
26928,38.0,301.0,694.0,25.0,22.0,202301270000,202301270100,754.0,22.0,326.0,1080.0,70,2,2,0,0,64,0,27,0,0
26929,34.0,300.0,694.0,18.0,21.0,202301270100,202301270200,749.0,21.0,318.0,1067.0,70,2,1,0,0,65,0,28,0,0
26930,35.0,303.0,708.0,18.0,19.0,202301270200,202301270300,762.0,19.0,321.0,1083.0,70,2,1,0,0,65,0,27,0,0
26931,35.0,302.0,709.0,18.0,16.0,202301270300,202301270400,760.0,16.0,320.0,1080.0,70,1,1,0,0,65,0,27,0,0
26932,35.0,308.0,792.0,18.0,13.0,202301270400,202301270500,840.0,13.0,326.0,1166.0,72,1,1,0,0,67,0,26,0,0
26933,35.0,511.0,905.0,18.0,9.0,202301270500,202301270600,949.0,9.0,529.0,1478.0,64,1,0,0,0,61,0,34,0,0
26934,37.0,697.0,1037.0,21.0,15.0,202301270600,202301270700,1089.0,15.0,718.0,1807.0,60,1,0,0,0,57,0,38,0,0
26935,40.0,785.0,1177.0,25.0,15.0,202301270700,202301270800,1232.0,15.0,810.0,2042.0,60,1,0,0,0,57,0,38,0,0
26936,37.0,787.0,1180.0,21.0,9.0,202301270800,202301270900,1226.0,9.0,808.0,2034.0,60,0,0,0,0,58,0,38,0,0
26937,37.0,781.0,1104.0,21.0,4.0,202301270900,202301271000,1145.0,4.0,802.0,1947.0,59,0,0,0,0,56,0,40,0,0
26938,37.0,704.0,1080.0,21.0,1.0,202301271000,202301271100,1118.0,1.0,725.0,1843.0,61,0,0,0,0,58,0,38,0,0
26939,36.0,609.0,1066.0,21.0,1.0,202301271100,202301271200,1103.0,1.0,630.0,1733.0,64,0,0,0,0,61,0,35,0,0
26940,35.0,607.0,989.0,21.0,1.0,202301271200,202301271300,1025.0,1.0,628.0,1653.0,62,0,0,0,0,59,0,36,0,0
26941,37.0,607.0,975.0,21.0,1.0,202301271300,202301271400,1013.0,1.0,628.0,1641.0,62,0,0,0,0,59,0,36,0,0
26942,37.0,607.0,974.0,21.0,1.0,202301271400,202301271500,1012.0,1.0,628.0,1640.0,62,0,0,0,0,59,0,37,0,0
26943,37.0,607.0,974.0,21.0,1.0,202301271500,202301271600,1012.0,1.0,628.0,1640.0,62,0,0,0,0,59,0,37,0,0
26944,38.0,608.0,944.0,23.0,1.0,202301271600,202301271700,983.0,1.0,631.0,1614.0,61,0,0,0,0,58,0,37,0,0
26945,37.0,607.0,943.0,21.0,0.0,202301271700,202301271800,980.0,0.0,628.0,1608.0,61,0,0,0,0,58,0,37,0,0
26946,37.0,511.0,1023.0,21.0,0.0,202301271800,202301271900,1060.0,0.0,532.0,1592.0,67,0,0,0,0,64,0,32,0,0
26947,36.0,443.0,1078.0,19.0,0.0,202301271900,202301272000,1114.0,0.0,462.0,1576.0,71,0,0,0,0,68,0,28,0,0
26948,36.0,303.0,943.0,19.0,0.0,202301272000,202301272100,979.0,0.0,322.0,1301.0,75,0,0,0,0,72,0,23,0,0
26949,35.0,301.0,943.0,19.0,0.0,202301272100,202301272200,978.0,0.0,320.0,1298.0,75,0,0,0,0,72,0,23,0,0
26950,35.0,294.0,938.0,19.0,1.0,202301272200,202301272300,974.0,1.0,313.0,1287.0,76,0,0,0,0,72,0,22,0,0
26951,39.0,156.0,751.0,25.0,5.0,202301272300,202301280000,795.0,5.0,181.0,976.0,81,1,0,0,0,76,0,15,0,0
26952,35.0,151.0,751.0,21.0,7.0,202301280000,202301280100,793.0,7.0,172.0,965.0,82,1,0,0,0,77,0,15,0,0
26953,36.0,150.0,750.0,19.0,6.0,202301280100,202301280200,792.0,6.0,169.0,961.0,82,1,0,0,0,78,0,15,0,0
26954,33.0,151.0,751.0,17.0,6.0,202301280200,202301280300,790.0,6.0,168.0,958.0,82,1,0,0,0,78,0,15,0,0
26955,34.0,150.0,751.0,17.0,11.0,202301280300,202301280400,796.0,11.0,167.0,963.0,83,1,1,0,0,77,0,15,0,0
26956,35.0,154.0,751.0,18.0,16.0,202301280400,202301280500,802.0,16.0,172.0,974.0,82,2,1,0,0,77,0,15,0,0
26957,34.0,258.0,752.0,18.0,23.0,202301280500,202301280600,809.0,23.0,276.0,1085.0,75,2,2,0,0,69,0,23,0,0
26958,39.0,262.0,842.0,24.0,36.0,202301280600,202301280700,917.0,36.0,286.0,1203.0,76,3,2,0,0,69,0,21,0,0
26959,40.0,262.0,907.0,24.0,36.0,202301280700,202301280800,983.0,36.0,286.0,1269.0,77,3,2,0,0,71,0,20,0,0
26960,47.0,262.0,907.0,33.0,22.0,202301280800,202301280900,976.0,22.0,295.0,1271.0,77,2,1,0,0,71,0,20,0,0
26961,39.0,262.0,986.0,24.0,22.0,202301280900,202301281000,1047.0,22.0,286.0,1333.0,79,2,1,0,0,73,0,19,0,0
26962,35.0,244.0,948.0,19.0,28.0,202301281000,202301281100,1011.0,28.0,263.0,1274.0,79,2,2,0,0,74,0,19,0,0
26963,35.0,240.0,887.0,20.0,38.0,202301281100,202301281200,960.0,38.0,260.0,1220.0,79,3,3,0,0,72,0,19,0,0
26964,41.0,240.0,884.0,29.0,39.0,202301281200,202301281300,964.0,39.0,269.0,1233.0,78,3,3,0,0,71,0,19,0,0
26965,40.0,240.0,884.0,24.0,62.0,202301281300,202301281400,986.0,62.0,264.0,1250.0,79,5,4,0,0,70,0,19,0,0
26966,36.0,242.0,972.0,20.0,78.0,202301281400,202301281500,1086.0,78.0,262.0,1348.0,81,6,5,0,0,72,0,17,0,0
26967,44.0,242.0,1010.0,30.0,81.0,202301281500,202301281600,1135.0,81.0,272.0,1407.0,81,6,5,0,0,71,0,17,0,0
26968,45.0,240.0,1017.0,31.0,74.0,202301281600,202301281700,1136.0,74.0,271.0,1407.0,81,5,5,0,0,72,0,17,0,0
26969,38.0,153.0,1015.0,21.0,52.0,202301281700,202301281800,1105.0,52.0,174.0,1279.0,86,4,4,0,0,79,0,11,0,0
26970,37.0,150.0,797.0,20.0,41.0,202301281800,202301281900,875.0,41.0,170.0,1045.0,84,4,3,0,0,76,0,14,0,0
26971,37.0,150.0,795.0,21.0,34.0,202301281900,202301282000,866.0,34.0,171.0,1037.0,84,3,3,0,0,76,0,14,0,0
26972,32.0,150.0,805.0,19.0,32.0,202301282000,202301282100,869.0,32.0,169.0,1038.0,84,3,3,0,0,77,0,14,0,0
26973,30.0,150.0,815.0,18.0,24.0,202301282100,202301282200,869.0,24.0,168.0,1037.0,84,2,2,0,0,78,0,14,0,0
26974,27.0,150.0,814.0,18.0,22.0,202301282200,202301282300,863.0,22.0,168.0,1031.0,84,2,2,0,0,78,0,14,0,0
26975,24.0,151.0,754.0,17.0,27.0,202301282300,202301290000,805.0,27.0,168.0,973.0,83,3,2,0,0,77,0,15,0,0
26976,24.0,151.0,752.0,17.0,25.0,202301290000,202301290100,801.0,25.0,168.0,969.0,83,3,2,0,0,77,0,15,0,0
26977,24.0,150.0,756.0,17.0,31.0,202301290100,202301290200,811.0,31.0,167.0,978.0,83,3,3,0,0,77,0,15,0,0
